dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1691074800,2023-08-03 15:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,23.95,10000,14.08,23.81,23.17,24.41,1002,,,54,6.26,210,15.65,,,,,20,801,Clouds,few clouds,02d
1691078400,2023-08-03 16:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,24.09,10000,13.63,23.91,23.73,24.45,1004,,,52,6.69,220,,,,,,0,800,Clear,sky is clear,01d
1691082000,2023-08-03 17:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,23.52,10000,13.4,23.31,22.3,23.86,1003,,,53,6.17,220,,,,,,0,800,Clear,sky is clear,01d
1691085600,2023-08-03 18:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,22.55,10000,13.61,22.35,21.19,23.3,1003,,,57,4.12,200,9.77,,,,,0,800,Clear,sky is clear,01d
1691089200,2023-08-03 19:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,20.79,10000,13.25,20.54,19.52,21.64,1005,,,62,7.15,189,15.65,,,,,0,800,Clear,sky is clear,01n
1691092800,2023-08-03 20:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,19.64,10000,13.12,19.38,18.41,20.53,1006,,,66,4.12,200,,,,,,0,800,Clear,sky is clear,01n
1691096400,2023-08-03 21:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,18.7,10000,12.9,18.43,17.86,19.41,1006,,,69,3.13,225,5.36,,,,,0,800,Clear,sky is clear,01n
1691100000,2023-08-03 22:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,17.79,10000,13.1,17.56,16.75,18.3,1007,,,74,3.6,210,,,,,,0,800,Clear,sky is clear,01n
1691103600,2023-08-03 23:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,16.92,10000,12.87,16.68,15.4,17.75,1008,,,77,2.57,200,,,,,,0,800,Clear,sky is clear,01n
1691107200,2023-08-04 00:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,16.37,10000,13.11,16.18,14.84,17.19,1008,,,81,2.06,210,,,,,,0,800,Clear,sky is clear,01n
1691110800,2023-08-04 01:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,16.27,10000,13.01,16.07,15.51,16.68,1008,,,81,2.06,210,,,,,,0,800,Clear,sky is clear,01n
1691114400,2023-08-04 02:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,15.88,10000,13,15.69,15.08,16.12,1008,,,83,1.54,200,,,,,,0,800,Clear,sky is clear,01n
1691118000,2023-08-04 03:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,15.79,10000,12.91,15.59,13.73,16.12,1009,,,83,2.06,210,,,,,,0,800,Clear,sky is clear,01n
1691121600,2023-08-04 04:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,15.46,10000,13.13,15.31,14.28,16.08,1008,,,86,1.54,210,,,,,,0,800,Clear,sky is clear,01d
1691125200,2023-08-04 05:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,16.7,10000,13.43,16.54,15.95,16.89,1009,,,81,1.54,210,,,,,,0,800,Clear,sky is clear,01d
1691128800,2023-08-04 06:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,17.93,10000,13.84,17.79,16.62,18.41,1010,,,77,2.06,220,,,,,,0,800,Clear,sky is clear,01d
1691132400,2023-08-04 07:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,19.23,10000,14.28,19.11,18.17,20.23,1010,,,73,3.09,220,,,,,,0,800,Clear,sky is clear,01d
1691136000,2023-08-04 08:00:00 +0000 UTC,7200,Łódź,51.759248,19.455983,21.16,10000,14.33,21.03,19.81,22.73,1011,,,65,4.12,230,,,,,,20,801,Clouds,few clouds,02d
